#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.AGAP011832-RA.1:0-293                         -             98 169220at6656         -             53   1.6e-15   55.5  15.0   1   3   1.6e-16   2.9e-13   48.3   0.4     1    28     4    31     4    49 0.79 -
de_novo.AGAP011832-RA.1:0-293                         -             98 169220at6656         -             53   1.6e-15   55.5  15.0   2   3     0.013        24    3.7   0.1    30    43    62    75    56    77 0.82 -
de_novo.AGAP011832-RA.1:0-293                         -             98 169220at6656         -             53   1.6e-15   55.5  15.0   3   3   0.00015      0.28    9.9   7.6    23    53    68    98    66    98 0.78 -
de_novo.Agm54242Ue_220404_200923_93128599_ccs.1:0-293 -             98 169220at6656         -             53   1.6e-15   55.5  15.0   1   3   1.6e-16   2.9e-13   48.3   0.4     1    28     4    31     4    49 0.79 -
de_novo.Agm54242Ue_220404_200923_93128599_ccs.1:0-293 -             98 169220at6656         -             53   1.6e-15   55.5  15.0   2   3     0.013        24    3.7   0.1    30    43    62    75    56    77 0.82 -
de_novo.Agm54242Ue_220404_200923_93128599_ccs.1:0-293 -             98 169220at6656         -             53   1.6e-15   55.5  15.0   3   3   0.00015      0.28    9.9   7.6    23    53    68    98    66    98 0.78 -
de_novo.Agm54242U_210819_213017_33685866_ccs.1:0-365  -            122 169220at6656         -             53   9.3e-11   40.2  18.1   1   3   5.6e-05       0.1   11.3   0.4     1    15     4    18     4    18 0.91 -
de_novo.Agm54242U_210819_213017_33685866_ccs.1:0-365  -            122 169220at6656         -             53   9.3e-11   40.2  18.1   2   3   5.3e-09     1e-05   24.1   0.0    12    28    39    55    28    73 0.74 -
de_novo.Agm54242U_210819_213017_33685866_ccs.1:0-365  -            122 169220at6656         -             53   9.3e-11   40.2  18.1   3   3   0.00036      0.68    8.7   8.7    22    53    91   122    80   122 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/169220at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/169220at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/169220at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:03 2023
# [ok]
