#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.AGAP002242-RA.1:0-3449 -           1150 20093at6656          -            769    7e-218  723.8  29.8   1   6  5.3e-132  1.5e-128  428.4  12.3     1   336     1   417     1   427 0.88 -
de_novo.AGAP002242-RA.1:0-3449 -           1150 20093at6656          -            769    7e-218  723.8  29.8   2   6   4.4e-38   1.2e-34  117.8   2.9   335   465   446   597   442   626 0.82 -
de_novo.AGAP002242-RA.1:0-3449 -           1150 20093at6656          -            769    7e-218  723.8  29.8   3   6     0.014        40    0.4   0.1   428   483   587   648   575   654 0.74 -
de_novo.AGAP002242-RA.1:0-3449 -           1150 20093at6656          -            769    7e-218  723.8  29.8   4   6    0.0042        12    2.2   0.0   465   497   661   693   655   727 0.84 -
de_novo.AGAP002242-RA.1:0-3449 -           1150 20093at6656          -            769    7e-218  723.8  29.8   5   6   1.1e-05      0.03   10.7   0.0   572   621   871   923   781   933 0.80 -
de_novo.AGAP002242-RA.1:0-3449 -           1150 20093at6656          -            769    7e-218  723.8  29.8   6   6   8.1e-52   2.3e-48  163.3   0.1   649   768  1008  1142  1000  1143 0.88 -
de_novo.Agseq_100006.1:1-531   -            177 20093at6656          -            769   1.3e-33  114.4   2.7   1   2   5.5e-37   1.5e-33  114.2   0.4   235   336     3   132     1   143 0.83 -
de_novo.Agseq_100006.1:1-531   -            177 20093at6656          -            769   1.3e-33  114.4   2.7   2   2     0.016        45    0.2   0.1   335   351   161   177   157   177 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/20093at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/20093at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/20093at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:10 2023
# [ok]
