#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   1   9     2e-14   5.6e-11   39.5   3.6     1    45     1    48     1    66 0.85 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   2   9   2.4e-71   6.8e-68  227.8   2.4    52   221   114   297    93   306 0.90 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   3   9     3e-28   8.3e-25   85.3   0.1   218   343   320   464   317   466 0.83 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   4   9   0.00021       0.6    6.3   0.1   315   345   462   493   453   498 0.87 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   5   9   9.9e-56   2.8e-52  176.2   0.0   361   558   553   794   548   822 0.79 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   6   9   3.8e-35   1.1e-31  108.1   3.3   557   788   829  1114   800  1120 0.78 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   7   9   2.3e-12   6.6e-09   32.7   9.5   767   840  1116  1214  1114  1236 0.73 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   8   9       0.1   2.9e+02   -2.5   0.0   844   862  1288  1306  1285  1314 0.81 -
de_novo.Agseq_129979.1:0-4073  -           1358 21385at6656          -            903  3.3e-210  698.8  55.9   9   9     2e-16   5.7e-13   46.1   0.7   852   891  1318  1357  1303  1358 0.87 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   1   8   3.7e-23     1e-19   68.4   0.1   162   221     2    62     1    71 0.93 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   2   8   2.4e-28   6.7e-25   85.6   0.1   218   343    85   229    82   231 0.83 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   3   8   0.00018       0.5    6.6   0.1   315   345   227   258   218   263 0.87 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   4   8   7.4e-56   2.1e-52  176.6   0.0   361   559   318   560   313   589 0.79 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   5   8   1.3e-35   3.6e-32  109.6   2.2   558   789   595   880   584   886 0.77 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   6   8   1.8e-12   5.1e-09   33.0   9.4   767   840   881   979   879  1001 0.73 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   7   8     0.083   2.3e+02   -2.3   0.1   844   862  1053  1071  1050  1083 0.82 -
de_novo.seqSigP-81068.1:0-3473 -           1158 21385at6656          -            903  6.4e-155  515.8  42.7   8   8   4.4e-18   1.2e-14   51.6   3.6   853   903  1084  1139  1070  1139 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/21385at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/21385at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/21385at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:13 2023
# [ok]
