#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_35389977_ccs.1:0-1082 -            361 118831at6656         -            294  1.2e-108  361.0  26.5   1   2     1e-99   9.4e-97  322.0  17.0     2   201    87   294    86   300 0.94 -
de_novo.Agm54242U_210819_213017_35389977_ccs.1:0-1082 -            361 118831at6656         -            294  1.2e-108  361.0  26.5   2   2   2.4e-15   2.3e-12   45.0   1.8   190   240   304   359   297   361 0.78 -
de_novo.seqSigP-43869.1:0-875                         -            292 118831at6656         -            294     6e-69  230.7  16.3   1   3   7.8e-41   7.3e-38  128.7   1.4   132   201     1    70     1    78 0.97 -
de_novo.seqSigP-43869.1:0-875                         -            292 118831at6656         -            294     6e-69  230.7  16.3   2   3   9.4e-35   8.8e-32  108.7   4.1   189   286    79   178    72   185 0.82 -
de_novo.seqSigP-43869.1:0-875                         -            292 118831at6656         -            294     6e-69  230.7  16.3   3   3     0.078        73    0.6   0.1   273   294   270   291   264   291 0.84 -
de_novo.Agseq_160315.1:195-536                        -            114 118831at6656         -            294   2.9e-14   51.2   0.4   1   1   3.5e-17   3.3e-14   51.0   0.4   234   286     1    53     1    60 0.79 -
de_novo.AGAP000544-RA.1:159-1343                      -            395 118831at6656         -            294     9e-07   26.6  23.5   1   1   2.5e-09   2.4e-06   25.2  23.5     5   272     9   296     4   305 0.78 -
de_novo.Agseq_55652.1:0-998                           -            333 118831at6656         -            294   3.7e-06   24.6  14.0   1   1   1.5e-08   1.4e-05   22.7  14.0     5   280    18   324    14   333 0.72 -
de_novo.Agm54242U_210819_213017_28115012_ccs.1:0-815  -            272 118831at6656         -            294      0.14    9.6  17.3   1   1   0.00018      0.17    9.3  17.3     5   193    62   254    57   268 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/118831at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/118831at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/118831at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:57:12 2023
# [ok]
