#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210909_035710_42601308_ccs.1:0-1178 -            393 93432at6656          -            312  4.8e-122  405.1  18.4   1   2   4.1e-20   5.7e-17   59.9   1.1     1    76     1    99     1   103 0.82 -
de_novo.Agm54242U_210909_035710_42601308_ccs.1:0-1178 -            393 93432at6656          -            312  4.8e-122  405.1  18.4   2   2  2.5e-106  3.5e-103  343.1  10.1    74   311   116   393   109   393 0.92 -
de_novo.Agm54242U_210819_213017_1115718_ccs.1:0-1112  -            371 93432at6656          -            312  7.6e-114  378.1  13.7   1   2   9.1e-12   1.3e-08   32.5   0.1     1    76     1    76     1    80 0.81 -
de_novo.Agm54242U_210819_213017_1115718_ccs.1:0-1112  -            371 93432at6656          -            312  7.6e-114  378.1  13.7   2   2  2.2e-107    3e-104  346.6  10.2    74   312    93   371    87   371 0.92 -
de_novo.Agm54242U_210819_213017_89785722_ccs.1:0-1049 -            350 93432at6656          -            312  2.8e-105  350.0  19.3   1   3   3.3e-20   4.6e-17   60.2   1.1     1    76     1    99     1   103 0.82 -
de_novo.Agm54242U_210819_213017_89785722_ccs.1:0-1049 -            350 93432at6656          -            312  2.8e-105  350.0  19.3   2   3   5.1e-29   7.2e-26   89.1   1.4    74   138   116   191   109   193 0.89 -
de_novo.Agm54242U_210819_213017_89785722_ccs.1:0-1049 -            350 93432at6656          -            312  2.8e-105  350.0  19.3   3   3   3.3e-64   4.6e-61  204.7   2.8   171   312   194   350   190   350 0.91 -
de_novo.Agseq_187563.1:36-1100                        -            355 93432at6656          -            312   1.8e-05   22.1   0.1   1   1   1.7e-07   0.00024   18.4   0.1   124   286   160   354    77   355 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/93432at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/93432at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/93432at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:53 2023
# [ok]
