#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210909_035710_42797101_ccs.1:2-1204 -            401 92576at6656          -            354    3e-153  508.5  19.2   1   2     3e-06    0.0042   14.6   4.5    13    36     5    28     1    34 0.89 -
de_novo.Agm54242U_210909_035710_42797101_ccs.1:2-1204 -            401 92576at6656          -            354    3e-153  508.5  19.2   2   2  1.1e-153  1.5e-150  499.6   7.1    31   354    43   400    29   400 0.93 -
de_novo.AGAP010007-RA.1:0-1493                        -            498 92576at6656          -            354  1.4e-150  499.8   6.0   1   3     0.026        37    1.7   4.3     1    15    29    43    29    52 0.90 -
de_novo.AGAP010007-RA.1:0-1493                        -            498 92576at6656          -            354  1.4e-150  499.8   6.0   2   3   0.00013      0.18    9.2  12.0     3    36    86   125    84   131 0.73 -
de_novo.AGAP010007-RA.1:0-1493                        -            498 92576at6656          -            354  1.4e-150  499.8   6.0   3   3  9.8e-154  1.4e-150  499.8   6.0    31   354   140   497   124   497 0.92 -
de_novo.Agseq_162681.1:0-1271                         -            424 92576at6656          -            354  3.1e-109  363.7  28.3   1   2     0.022        31    1.9   4.3     1    15    29    43    29    52 0.90 -
de_novo.Agseq_162681.1:0-1271                         -            424 92576at6656          -            354  3.1e-109  363.7  28.3   2   2  9.2e-111  1.3e-107  358.4  16.1     3   280    86   423    84   424 0.85 -
de_novo.Agm54242U_210909_035710_139265702_ccs.1:0-911 -            304 92576at6656          -            354     6e-76  254.3  27.2   1   3    0.0085        12    3.3   3.5     1    15    29    43    29    53 0.90 -
de_novo.Agm54242U_210909_035710_139265702_ccs.1:0-911 -            304 92576at6656          -            354     6e-76  254.3  27.2   2   3   5.1e-05     0.071   10.6  11.5     3    36    86   125    84   129 0.73 -
de_novo.Agm54242U_210909_035710_139265702_ccs.1:0-911 -            304 92576at6656          -            354     6e-76  254.3  27.2   3   3   1.5e-77   2.1e-74  249.2   0.1    31   185   140   304   126   304 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/92576at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/92576at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/92576at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:52 2023
# [ok]
