#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   1   7   6.5e-16   9.2e-13   46.0   0.2     1    42     3    47     3    52 0.89 -
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   2   7   5.3e-07   0.00075   16.6   0.0    39    65    63    89    60    96 0.91 -
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   3   7   3.1e-37   4.4e-34  116.3   5.1    43   133   137   228   125   241 0.81 -
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   4   7   2.1e-13     3e-10   37.7   0.7   119   170   242   311   233   321 0.74 -
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   5   7   1.3e-11   1.8e-08   31.8   0.6   168   219   337   390   334   412 0.82 -
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   6   7   0.00052      0.72    6.8   0.0   226   278   436   497   416   511 0.79 -
de_novo.Agm54242U_210819_213017_94307354_ccs.1:0-2036 -            679 19104at6656          -            516  3.3e-118  393.9  45.0   7   7   1.7e-49   2.4e-46  156.8   9.6   266   402   519   675   505   679 0.88 -
de_novo.AGAP002111-RA.1:6-1532                        -            509 19104at6656          -            516   4.5e-13   47.0   0.1   1   1   5.2e-16   7.3e-13   46.3   0.1    63   107   323   367   314   389 0.91 -
de_novo.Agm54242U_210909_035710_90898777_ccs.1:0-1274 -            425 19104at6656          -            516    0.0015   15.6   1.3   1   1   1.7e-06    0.0023   15.0   1.3    75   111   238   274   215   285 0.77 -
de_novo.Agm54242Ue_220404_200923_8520809_ccs.1:0-1262 -            421 19104at6656          -            516    0.0016   15.5   1.3   1   1   1.6e-06    0.0023   15.0   1.3    75   111   234   270   211   281 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/19104at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/19104at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/19104at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:07 2023
# [ok]
