#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.AGAP003936-RA.1:1-354  -            118 159231at6656         -             79   8.9e-12   43.6   0.5   1   1     8e-14   4.1e-11   41.4   0.5     3    76    25   107    23   110 0.72 -
de_novo.AGAP006604-RA.1:39-263 -             75 159231at6656         -             79   2.3e-07   29.4   0.1   1   1   4.7e-10   2.4e-07   29.4   0.1     4    49     1    45     1    71 0.89 -
de_novo.Agseq_176875.1:84-449  -            122 159231at6656         -             79   3.3e-07   28.9   0.0   1   1   8.8e-10   4.5e-07   28.5   0.0    11    78    39   106    30   107 0.85 -
de_novo.AGAP002706-RA.1:0-227  -             76 159231at6656         -             79   1.4e-06   26.9   0.1   1   1   9.8e-09     5e-06   25.1   0.1    11    77    12    71     5    73 0.88 -
de_novo.AGAP001686-RA.1:0-401  -            134 159231at6656         -             79   3.6e-06   25.6   0.8   1   2   7.1e-09   3.6e-06   25.6   0.8    11    76    14    75     8    78 0.90 -
de_novo.AGAP001686-RA.1:0-401  -            134 159231at6656         -             79   3.6e-06   25.6   0.8   2   2       3.4   1.8e+03   -2.2   0.0    23    27   103   107    84   125 0.55 -
de_novo.AGAP005523-RA.1:34-228 -             65 159231at6656         -             79   0.00023   19.8   0.0   1   1   4.8e-07   0.00025   19.7   0.0    13    45     2    34     1    65 0.69 -
de_novo.Agseq_195894.1:368-556 -             63 159231at6656         -             79   0.00041   19.0   0.0   1   1   9.2e-07   0.00047   18.8   0.0    16    71     2    60     1    63 0.65 -
de_novo.AGAP010440-RA.1:60-263 -             68 159231at6656         -             79    0.0015   17.2   0.3   1   1   5.3e-06    0.0027   16.4   0.3    15    76     8    65     2    68 0.73 -
de_novo.Agseq_298978.1:0-236   -             79 159231at6656         -             79    0.0017   17.0   0.1   1   1   5.8e-06     0.003   16.3   0.1    14    75    10    68     4    72 0.75 -
de_novo.AGAP011837-RA.1:0-284  -             95 159231at6656         -             79    0.0028   16.3   0.1   1   1     1e-05    0.0052   15.5   0.1    14    75    10    68     4    72 0.74 -
de_novo.Agseq_108749.1:2-193   -             64 159231at6656         -             79    0.0065   15.2   0.3   1   1   1.8e-05    0.0094   14.6   0.3    15    70     8    59     2    64 0.63 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/159231at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/159231at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/159231at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:00 2023
# [ok]
