#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agseq_81656.1:1-1581                          -            527 80317at6656          -            374  4.5e-173  574.0  11.3   1   3  1.1e-104  1.6e-101  338.6   4.1     2   169     1   175     1   182 0.97 -
de_novo.Agseq_81656.1:1-1581                          -            527 80317at6656          -            374  4.5e-173  574.0  11.3   2   3   2.7e-60   3.8e-57  192.5   0.1   165   322   232   433   217   440 0.84 -
de_novo.Agseq_81656.1:1-1581                          -            527 80317at6656          -            374  4.5e-173  574.0  11.3   3   3   1.6e-12   2.2e-09   35.3   0.1   317   361   452   501   443   527 0.76 -
de_novo.Agseq_163881.1:1-198                          -             66 80317at6656          -            374     8e-39  132.2   0.2   1   1   6.2e-42   8.7e-39  132.1   0.2     3    66     1    66     1    66 0.97 -
de_novo.Agm54242U_210819_213017_19269681_ccs.1:27-572 -            182 80317at6656          -            374   0.00039   18.1   2.9   1   1     5e-07   0.00071   17.2   2.6    51   158    17   126    11   130 0.85 -
de_novo.Agm54242U_210909_035710_9438190_ccs.1:23-1150 -            376 80317at6656          -            374     0.021   12.4   4.7   1   3   2.5e-05     0.035   11.6   1.1    52   133    10    93     4   101 0.82 -
de_novo.Agm54242U_210909_035710_9438190_ccs.1:23-1150 -            376 80317at6656          -            374     0.021   12.4   4.7   2   3      0.89   1.2e+03   -3.4   0.0   196   240   123   169   113   172 0.66 -
de_novo.Agm54242U_210909_035710_9438190_ccs.1:23-1150 -            376 80317at6656          -            374     0.021   12.4   4.7   3   3     0.028        40    1.6   0.0   266   340   213   292   183   302 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/80317at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/80317at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/80317at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:29 2023
# [ok]
