#                                                                                      --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                  accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#          ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agseq_176875.1:84-449  -            122 157851at6656         -             84   2.7e-47  157.0   0.7   1   1   2.5e-49   1.3e-46  154.8   0.7     1    84    26   118    26   118 0.93 -
de_novo.AGAP002706-RA.1:0-227  -             76 157851at6656         -             84   1.8e-16   58.2   0.0   1   1   3.8e-19     2e-16   58.1   0.0    10    74     8    74     3    76 0.91 -
de_novo.Agseq_298978.1:0-236   -             79 157851at6656         -             84   3.2e-07   28.6   0.1   1   1   9.9e-10   5.1e-07   27.9   0.1    11    74     4    73     1    78 0.78 -
de_novo.AGAP011837-RA.1:0-284  -             95 157851at6656         -             84   4.9e-07   28.0   0.1   1   1   1.7e-09   8.5e-07   27.2   0.1    11    74     4    73     2    82 0.78 -
de_novo.AGAP010440-RA.1:60-263 -             68 157851at6656         -             84   1.5e-05   23.2   0.0   1   1   2.8e-08   1.5e-05   23.2   0.0    29    71    21    66     1    68 0.78 -
de_novo.Agseq_195894.1:368-556 -             63 157851at6656         -             84   2.5e-05   22.5   0.1   1   1   1.5e-06   0.00076   17.7   0.1    19    68     2    63     1    63 0.73 -
de_novo.AGAP005523-RA.1:34-228 -             65 157851at6656         -             84   5.1e-05   21.5   0.1   1   1   2.1e-06    0.0011   17.3   0.1    18    64     4    62     1    65 0.67 -
de_novo.Agseq_108749.1:2-193   -             64 157851at6656         -             84    0.0001   20.5   0.0   1   1     2e-07    0.0001   20.5   0.0    29    68    21    63     1    64 0.75 -
de_novo.AGAP001686-RA.1:0-401  -            134 157851at6656         -             84   0.00056   18.2   0.2   1   1   2.3e-06    0.0012   17.1   0.2    15    79    15    84     9    89 0.78 -
de_novo.AGAP006604-RA.1:39-263 -             75 157851at6656         -             84   0.00065   17.9   0.0   1   1   1.3e-06   0.00067   17.9   0.0    13    50     7    45     2    73 0.81 -
de_novo.Agseq_133425.1:122-292 -             57 157851at6656         -             84   0.00085   17.6   0.1   1   1   1.7e-06   0.00088   17.5   0.1    21    71     1    53     1    57 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/157851at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/157851at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/157851at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:00 2023
# [ok]
