#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   1  10   2.2e-05     0.061    9.1   0.0   182   227   141   189    94   204 0.77 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   2  10   3.3e-06    0.0092   11.8   0.4   202   263   312   377   297   378 0.75 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   3  10   1.1e-07   0.00031   16.7   2.7   221   264   360   403   359   407 0.88 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   4  10    0.0002      0.57    5.9   0.3   258   292   451   491   441   503 0.79 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   5  10   7.9e-25   2.2e-21   73.4   0.2   302   355   812   867   804   872 0.90 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   6  10   3.5e-22   9.9e-19   64.7   0.0   352   397   944   989   933  1007 0.88 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   7  10    0.0035       9.7    1.8   0.1   396   421  1035  1061  1027  1099 0.77 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   8  10   2.5e-93   7.1e-90  300.2   0.2   436   646  1129  1373  1080  1377 0.79 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4   9  10  7.7e-160  2.2e-156  520.5   0.0   639   963  1465  1825  1455  1832 0.90 -
de_novo.Agseq_107416.1:0-6056 -           2019 12174at6656          -           1085         0 1215.8  36.4  10  10     3e-71   8.5e-68  227.1   0.2   961  1084  1887  2018  1866  2019 0.90 -
de_novo.Agseq_173497.1:0-581  -            194 12174at6656          -           1085   6.1e-22   75.3   0.1   1   1   2.7e-25   7.6e-22   75.0   0.1     1    48   142   189   142   191 0.96 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/12174at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/12174at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/12174at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:57:17 2023
# [ok]
