#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210909_035710_72682042_ccs.1:1-1605 -            535 92184at6656          -            249    1e-129  429.3   5.4   1   1  9.4e-133  1.3e-129  428.9   5.4     4   249    17   294     6   294 0.95 -
de_novo.AGAP006139-RA.1:1-1875                        -            625 92184at6656          -            249  1.5e-129  428.8   5.4   1   1  1.4e-132  1.9e-129  428.4   5.4     4   249    17   294     6   294 0.95 -
de_novo.AGAP011057-RA.1:0-896                         -            299 92184at6656          -            249     1e-12   46.0   0.4   1   3   4.1e-09   5.8e-06   23.9   0.1    12    62     6    55     2    68 0.84 -
de_novo.AGAP011057-RA.1:0-896                         -            299 92184at6656          -            249     1e-12   46.0   0.4   2   3     0.035        50    1.2   0.0    85   107   107   129    88   155 0.77 -
de_novo.AGAP011057-RA.1:0-896                         -            299 92184at6656          -            249     1e-12   46.0   0.4   3   3   3.5e-07   0.00049   17.6   0.0   149   236   195   285   184   298 0.82 -
de_novo.Agm54242U_210819_213017_69926922_ccs.1:0-983  -            328 92184at6656          -            249   1.6e-10   38.9   0.3   1   3   4.8e-09   6.7e-06   23.7   0.1    12    62     6    55     2    68 0.84 -
de_novo.Agm54242U_210819_213017_69926922_ccs.1:0-983  -            328 92184at6656          -            249   1.6e-10   38.9   0.3   2   3     0.041        58    1.0   0.0    85   107   107   129    89   155 0.77 -
de_novo.Agm54242U_210819_213017_69926922_ccs.1:0-983  -            328 92184at6656          -            249   1.6e-10   38.9   0.3   3   3     5e-05     0.071   10.5   0.0   149   241   195   285   184   291 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/92184at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/92184at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/92184at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:51 2023
# [ok]
