#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210819_213017_17499373_ccs.1:0-3778 -           1248 16061at6656          -            737  2.5e-296  983.0  15.5   1   3     0.037        69   -0.4   0.0    31    59   273   301   250   332 0.81 -
de_novo.Agm54242U_210819_213017_17499373_ccs.1:0-3778 -           1248 16061at6656          -            737  2.5e-296  983.0  15.5   2   3   3.6e-07   0.00067   16.2   0.1    84   143   444   506   422   558 0.74 -
de_novo.Agm54242U_210819_213017_17499373_ccs.1:0-3778 -           1248 16061at6656          -            737  2.5e-296  983.0  15.5   3   3  6.4e-290  1.2e-286  951.0   9.9   168   737   584  1248   576  1248 0.89 -
de_novo.AGAP007778-RA.1:0-4055                        -           1352 16061at6656          -            737  4.1e-296  982.3  15.3   1   3     0.042        78   -0.6   0.0    31    59   377   405   356   435 0.81 -
de_novo.AGAP007778-RA.1:0-4055                        -           1352 16061at6656          -            737  4.1e-296  982.3  15.3   2   3     4e-07   0.00074   16.0   0.1    84   143   548   610   526   662 0.74 -
de_novo.AGAP007778-RA.1:0-4055                        -           1352 16061at6656          -            737  4.1e-296  982.3  15.3   3   3  7.2e-290  1.3e-286  950.8   9.8   168   737   688  1352   680  1352 0.89 -
de_novo.Agseq_177609.1:0-3122                         -           1041 16061at6656          -            737  9.8e-124  412.3  11.0   1   3     0.029        55   -0.1   0.0    31    59   393   421   368   453 0.81 -
de_novo.Agseq_177609.1:0-3122                         -           1041 16061at6656          -            737  9.8e-124  412.3  11.0   2   3   2.9e-07   0.00053   16.5   0.1    84   143   564   626   542   678 0.74 -
de_novo.Agseq_177609.1:0-3122                         -           1041 16061at6656          -            737  9.8e-124  412.3  11.0   3   3  1.6e-120  2.9e-117  390.9   5.3   168   447   704  1040   695  1041 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/16061at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/16061at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/16061at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 12:58:00 2023
# [ok]
