#                                                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                         accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                 ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
de_novo.Agm54242U_210909_035710_47056867_ccs.1:0-1829 -            610 87114at6656          -            387  3.3e-130  432.6   5.1   1   3   3.7e-23   6.9e-20   69.4   0.1    15    99   101   203    92   218 0.80 -
de_novo.Agm54242U_210909_035710_47056867_ccs.1:0-1829 -            610 87114at6656          -            387  3.3e-130  432.6   5.1   2   3   1.3e-06    0.0025   14.9   0.0    97   124   226   253   212   302 0.76 -
de_novo.Agm54242U_210909_035710_47056867_ccs.1:0-1829 -            610 87114at6656          -            387  3.3e-130  432.6   5.1   3   3  2.3e-107  4.3e-104  346.6   0.6   161   387   362   603   297   603 0.86 -
de_novo.Agseq_147940.1:0-1829                         -            610 87114at6656          -            387  3.3e-130  432.6   5.1   1   3   3.7e-23   6.9e-20   69.4   0.1    15    99   101   203    92   218 0.80 -
de_novo.Agseq_147940.1:0-1829                         -            610 87114at6656          -            387  3.3e-130  432.6   5.1   2   3   1.3e-06    0.0025   14.9   0.0    97   124   226   253   212   302 0.76 -
de_novo.Agseq_147940.1:0-1829                         -            610 87114at6656          -            387  3.3e-130  432.6   5.1   3   3  2.3e-107  4.3e-104  346.6   0.6   161   387   362   603   297   603 0.86 -
de_novo.Agm54242U_210819_213017_24250908_ccs.1:0-1262 -            421 87114at6656          -            387   4.7e-43  145.7   0.4   1   3     2e-23   3.7e-20   70.3   0.1    15    99   101   203    92   218 0.80 -
de_novo.Agm54242U_210819_213017_24250908_ccs.1:0-1262 -            421 87114at6656          -            387   4.7e-43  145.7   0.4   2   3   9.8e-07    0.0018   15.4   0.0    97   123   226   252   217   295 0.76 -
de_novo.Agm54242U_210819_213017_24250908_ccs.1:0-1262 -            421 87114at6656          -            387   4.7e-43  145.7   0.4   3   3   2.3e-18   4.4e-15   53.6   0.0   161   218   362   421   302   421 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/87114at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/87114at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/busco_downloads/lineages/arthropoda_odb10/hmms/87114at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco/denovo_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/de_novo_transcriptome_with_genome_hits_and_expression_filtering.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/compare_txomes/busco
# Date:            Sun Jan 29 13:00:43 2023
# [ok]
