#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00015267:196-1917 -            574 40691at6656          -            446  3.8e-178  592.0   8.5   1   2  9.2e-155  8.8e-152  505.1   4.5     1   356     1   412     1   435 0.89 -
TCONS_00015267:196-1917 -            574 40691at6656          -            446  3.8e-178  592.0   8.5   2   2   1.1e-27   1.1e-24   86.3   0.1   363   445   447   548   427   549 0.82 -
TCONS_00028754:222-886  -            199 40691at6656          -            446   4.3e-65  219.4   1.6   1   1   6.5e-67   6.2e-64  215.6   1.6     1   165     1   191     1   198 0.89 -
TCONS_00018169:165-1847 -            561 40691at6656          -            446   1.2e-25   89.3   7.2   1   3   6.2e-09     6e-06   24.5   0.0    27   139    13   131     5   165 0.83 -
TCONS_00018169:165-1847 -            561 40691at6656          -            446   1.2e-25   89.3   7.2   2   3   6.8e-19   6.6e-16   57.3   4.2   171   371   203   418   189   469 0.84 -
TCONS_00018169:165-1847 -            561 40691at6656          -            446   1.2e-25   89.3   7.2   3   3    0.0013       1.3    6.9   0.0   400   444   505   555   498   557 0.76 -
TCONS_00031043:94-2013  -            640 40691at6656          -            446   1.2e-20   72.9   0.9   1   3   1.7e-07   0.00017   19.7   0.1    54   138    71   159    16   190 0.80 -
TCONS_00031043:94-2013  -            640 40691at6656          -            446   1.2e-20   72.9   0.9   2   3   3.7e-13   3.6e-10   38.4   0.0   164   212   237   285   207   309 0.89 -
TCONS_00031043:94-2013  -            640 40691at6656          -            446   1.2e-20   72.9   0.9   3   3   6.4e-05     0.062   11.2   0.0   394   445   569   630   558   631 0.75 -
TCONS_00038626:152-2128 -            659 40691at6656          -            446   1.5e-20   72.6   1.0   1   3   1.8e-07   0.00017   19.6   0.2    54   138    90   178    34   209 0.80 -
TCONS_00038626:152-2128 -            659 40691at6656          -            446   1.5e-20   72.6   1.0   2   3   3.9e-13   3.7e-10   38.3   0.0   164   212   256   304   227   328 0.89 -
TCONS_00038626:152-2128 -            659 40691at6656          -            446   1.5e-20   72.6   1.0   3   3   6.7e-05     0.064   11.2   0.0   394   445   588   649   577   650 0.75 -
TCONS_00016562:553-1941 -            463 40691at6656          -            446   6.5e-18   63.9   7.9   1   2   3.1e-18     3e-15   55.1   6.9   172   371   105   319    96   371 0.84 -
TCONS_00016562:553-1941 -            463 40691at6656          -            446   6.5e-18   63.9   7.9   2   2     0.001      0.98    7.3   0.0   400   444   407   457   400   459 0.76 -
TCONS_00020283:872-2260 -            463 40691at6656          -            446   6.5e-18   63.9   7.9   1   2   3.1e-18     3e-15   55.1   6.9   172   371   105   319    96   371 0.84 -
TCONS_00020283:872-2260 -            463 40691at6656          -            446   6.5e-18   63.9   7.9   2   2     0.001      0.98    7.3   0.0   400   444   407   457   400   459 0.76 -
TCONS_00016652:235-2137 -            610 40691at6656          -            446   1.6e-17   62.6   1.3   1   2   3.1e-18     3e-15   55.1   0.4   161   339   227   420   217   452 0.72 -
TCONS_00016652:235-2137 -            610 40691at6656          -            446   1.6e-17   62.6   1.3   2   2    0.0021         2    6.2   0.0   403   443   558   605   550   608 0.71 -
TCONS_00018190:277-2106 -            610 40691at6656          -            446   1.6e-17   62.6   1.3   1   2   3.1e-18     3e-15   55.1   0.4   161   339   227   420   217   452 0.72 -
TCONS_00018190:277-2106 -            610 40691at6656          -            446   1.6e-17   62.6   1.3   2   2    0.0021         2    6.2   0.0   403   443   558   605   550   608 0.71 -
TCONS_00014020:32-2065  -            678 40691at6656          -            446   2.7e-07   28.9   1.0   1   2     1e-05    0.0097   13.9   0.3   128   341   192   437   183   459 0.69 -
TCONS_00014020:32-2065  -            678 40691at6656          -            446   2.7e-07   28.9   1.0   2   2   8.8e-05     0.085   10.8   0.0   402   435   629   661   614   674 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/40691at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/40691at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/40691at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:53:05 2023
# [ok]
