#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00016393:81-308  -             76 165142at6656         -             65   4.8e-36  121.7   1.5   1   1   5.8e-38   2.8e-35  119.3   1.5     1    65     1    75     1    75 0.91 -
TCONS_00023857:103-417 -             76 165142at6656         -             65   4.8e-36  121.7   1.5   1   1   5.8e-38   2.8e-35  119.3   1.5     1    65     1    75     1    75 0.91 -
TCONS_00028430:96-320  -             75 165142at6656         -             65   1.1e-33  114.1   1.0   1   1   1.2e-35   5.8e-33  111.8   1.0     1    65     1    74     1    74 0.88 -
TCONS_00039595:88-465  -            126 165142at6656         -             65   7.4e-14   50.6   0.0   1   2   8.9e-15   4.3e-12   45.0   0.1     8    47    39    79    33    81 0.93 -
TCONS_00039595:88-465  -            126 165142at6656         -             65   7.4e-14   50.6   0.0   2   2     0.071        34    3.6   0.0    45    61    92   108    86   112 0.82 -
TCONS_00048641:88-465  -            126 165142at6656         -             65   7.4e-14   50.6   0.0   1   2   8.9e-15   4.3e-12   45.0   0.1     8    47    39    79    33    81 0.93 -
TCONS_00048641:88-465  -            126 165142at6656         -             65   7.4e-14   50.6   0.0   2   2     0.071        34    3.6   0.0    45    61    92   108    86   112 0.82 -
TCONS_00049415:92-469  -            126 165142at6656         -             65   7.4e-14   50.6   0.0   1   2   8.9e-15   4.3e-12   45.0   0.1     8    47    39    79    33    81 0.93 -
TCONS_00049415:92-469  -            126 165142at6656         -             65   7.4e-14   50.6   0.0   2   2     0.071        34    3.6   0.0    45    61    92   108    86   112 0.82 -
TCONS_00014133:129-548 -            140 165142at6656         -             65     5e-07   28.7   0.5   1   1   4.4e-09   2.1e-06   26.7   0.5    13    50    21    59    17    86 0.82 -
TCONS_00027591:131-632 -            134 165142at6656         -             65   1.2e-06   27.5   0.4   1   1   1.1e-08   5.1e-06   25.5   0.4    14    50    17    53    11    80 0.82 -
TCONS_00031309:90-383  -             98 165142at6656         -             65   1.4e-05   24.1   0.1   1   1   4.9e-08   2.4e-05   23.4   0.1    22    57    21    56     6    77 0.85 -
TCONS_00039294:78-884  -            120 165142at6656         -             65   2.3e-05   23.4   0.1   1   1   8.3e-08     4e-05   22.7   0.1    22    56    18    52     4    74 0.86 -
TCONS_00015871:116-418 -            101 165142at6656         -             65   2.9e-05   23.1   0.0   1   2   3.2e-07   0.00015   20.8   0.0    15    56    26    67    14    75 0.87 -
TCONS_00015871:116-418 -            101 165142at6656         -             65   2.9e-05   23.1   0.0   2   2      0.85   4.1e+02    0.2   0.0    46    61    78    93    72    95 0.80 -
TCONS_00036818:146-349 -             68 165142at6656         -             65   3.2e-05   23.0   0.1   1   1   1.1e-07   5.2e-05   22.3   0.1    21    46    16    41    10    66 0.77 -
TCONS_00036819:156-359 -             68 165142at6656         -             65   3.2e-05   23.0   0.1   1   1   1.1e-07   5.2e-05   22.3   0.1    21    46    16    41    10    66 0.77 -
TCONS_00039190:120-323 -             68 165142at6656         -             65   3.2e-05   23.0   0.1   1   1   1.1e-07   5.2e-05   22.3   0.1    21    46    16    41    10    66 0.77 -
TCONS_00003309:138-308 -             57 165142at6656         -             65   8.8e-05   21.5   0.0   1   1     3e-07   0.00014   20.9   0.0    18    48     1    31     1    56 0.84 -
TCONS_00008971:123-293 -             57 165142at6656         -             65   8.8e-05   21.5   0.0   1   1     3e-07   0.00014   20.9   0.0    18    48     1    31     1    56 0.84 -
TCONS_00008972:146-316 -             57 165142at6656         -             65   8.8e-05   21.5   0.0   1   1     3e-07   0.00014   20.9   0.0    18    48     1    31     1    56 0.84 -
TCONS_00034500:112-231 -             40 165142at6656         -             65   0.00038   19.5   0.2   1   1   1.3e-06   0.00062   18.8   0.2    32    48     1    18     1    40 0.72 -
TCONS_00003795:169-393 -             75 165142at6656         -             65   0.00062   18.8   0.6   1   1   2.2e-06    0.0011   18.1   0.6    23    46    20    43     5    70 0.89 -
TCONS_00001967:209-403 -             65 165142at6656         -             65    0.0088   15.1   0.0   1   1   2.8e-05     0.013   14.6   0.0    20    46     9    35     4    45 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/165142at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/165142at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/165142at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:51:51 2023
# [ok]
