#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00039571:195-1463 -            423 105099at6656         -            270   6.8e-91  303.6  14.3   1   4   1.7e-81   5.3e-78  261.3   1.1     2   172     4   189     3   198 0.91 -
TCONS_00039571:195-1463 -            423 105099at6656         -            270   6.8e-91  303.6  14.3   2   4   2.5e-13     8e-10   37.8   0.0   172   227   223   285   200   294 0.77 -
TCONS_00039571:195-1463 -            423 105099at6656         -            270   6.8e-91  303.6  14.3   3   4     0.024        78    1.7   0.1   215   253   313   352   299   360 0.67 -
TCONS_00039571:195-1463 -            423 105099at6656         -            270   6.8e-91  303.6  14.3   4   4   0.00024      0.78    8.3   2.4   233   269   362   403   355   404 0.81 -
TCONS_00048162:215-1450 -            412 105099at6656         -            270   3.5e-86  288.2  14.2   1   4   9.6e-77   3.1e-73  245.7   1.0    13   172     5   178     1   187 0.90 -
TCONS_00048162:215-1450 -            412 105099at6656         -            270   3.5e-86  288.2  14.2   2   4   2.4e-13   7.7e-10   37.8   0.0   172   227   212   274   189   283 0.77 -
TCONS_00048162:215-1450 -            412 105099at6656         -            270   3.5e-86  288.2  14.2   3   4     0.024        76    1.8   0.1   215   253   302   341   287   347 0.66 -
TCONS_00048162:215-1450 -            412 105099at6656         -            270   3.5e-86  288.2  14.2   4   4   0.00025       0.8    8.3   2.5   233   269   351   392   344   393 0.81 -
TCONS_00046267:0-1055   -            352 105099at6656         -            270   9.1e-62  208.1  13.1   1   4   7.6e-52   2.4e-48  164.1   0.6    65   172     1   118     1   127 0.89 -
TCONS_00046267:0-1055   -            352 105099at6656         -            270   9.1e-62  208.1  13.1   2   4   1.9e-13     6e-10   38.2   0.0   172   227   152   214   129   223 0.77 -
TCONS_00046267:0-1055   -            352 105099at6656         -            270   9.1e-62  208.1  13.1   3   4     0.018        57    2.2   0.1   215   253   242   281   226   289 0.67 -
TCONS_00046267:0-1055   -            352 105099at6656         -            270   9.1e-62  208.1  13.1   4   4    0.0002      0.64    8.6   2.5   233   269   291   332   284   333 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/105099at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/105099at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/105099at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:50:04 2023
# [ok]
