#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00005079:105-1292 -            396 106988at6656         -            301  3.6e-113  376.7   0.7   1   3     0.057   1.4e+02    0.5   0.0     1    15     1    15     1    22 0.89 -
TCONS_00005079:105-1292 -            396 106988at6656         -            301  3.6e-113  376.7   0.7   2   3   8.3e-15     2e-11   42.6   0.0     8    80    23   122    17   132 0.74 -
TCONS_00005079:105-1292 -            396 106988at6656         -            301  3.6e-113  376.7   0.7   3   3  2.4e-102   5.9e-99  330.0   0.4    83   301   165   395   159   395 0.93 -
TCONS_00009189:58-1245  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   1   3     0.057   1.4e+02    0.5   0.0     1    15     1    15     1    22 0.89 -
TCONS_00009189:58-1245  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   2   3   8.3e-15     2e-11   42.6   0.0     8    80    23   122    17   132 0.74 -
TCONS_00009189:58-1245  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   3   3  2.4e-102   5.9e-99  330.0   0.4    83   301   165   395   159   395 0.93 -
TCONS_00011213:56-1243  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   1   3     0.057   1.4e+02    0.5   0.0     1    15     1    15     1    22 0.89 -
TCONS_00011213:56-1243  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   2   3   8.3e-15     2e-11   42.6   0.0     8    80    23   122    17   132 0.74 -
TCONS_00011213:56-1243  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   3   3  2.4e-102   5.9e-99  330.0   0.4    83   301   165   395   159   395 0.93 -
TCONS_00012188:59-1246  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   1   3     0.057   1.4e+02    0.5   0.0     1    15     1    15     1    22 0.89 -
TCONS_00012188:59-1246  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   2   3   8.3e-15     2e-11   42.6   0.0     8    80    23   122    17   132 0.74 -
TCONS_00012188:59-1246  -            396 106988at6656         -            301  3.6e-113  376.7   0.7   3   3  2.4e-102   5.9e-99  330.0   0.4    83   301   165   395   159   395 0.93 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/106988at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/106988at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/106988at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:50:11 2023
# [ok]
