#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00002762:11-577   -            189 143154at6656         -            132   1.5e-64  215.0   0.1   1   1   1.2e-67   1.9e-64  214.6   0.1     1   129    40   184    40   188 0.89 -
TCONS_00003634:55-816   -            254 143154at6656         -            132   1.3e-25   89.0   0.1   1   3       4.1   6.6e+03   -3.9   0.2    17    27    86    96    76   116 0.59 -
TCONS_00003634:55-816   -            254 143154at6656         -            132   1.3e-25   89.0   0.1   2   3       1.6   2.6e+03   -2.6   0.4    29    44   123   138    95   142 0.63 -
TCONS_00003634:55-816   -            254 143154at6656         -            132   1.3e-25   89.0   0.1   3   3   8.2e-29   1.3e-25   89.0   0.1    18   110   160   254   145   254 0.92 -
TCONS_00011564:45-890   -            254 143154at6656         -            132   1.3e-25   89.0   0.1   1   3       4.1   6.6e+03   -3.9   0.2    17    27    86    96    76   116 0.59 -
TCONS_00011564:45-890   -            254 143154at6656         -            132   1.3e-25   89.0   0.1   2   3       1.6   2.6e+03   -2.6   0.4    29    44   123   138    95   142 0.63 -
TCONS_00011564:45-890   -            254 143154at6656         -            132   1.3e-25   89.0   0.1   3   3   8.2e-29   1.3e-25   89.0   0.1    18   110   160   254   145   254 0.92 -
TCONS_00014664:251-586  -            112 143154at6656         -            132   3.7e-16   58.4   0.2   1   1   2.8e-19   4.5e-16   58.1   0.2    21   107    23   112    15   112 0.89 -
TCONS_00005786:213-1532 -            440 143154at6656         -            132    0.0011   18.1   0.0   1   1   1.3e-06    0.0021   17.1   0.0    40   111    82   153    71   164 0.83 -
TCONS_00010579:641-1960 -            440 143154at6656         -            132    0.0011   18.1   0.0   1   1   1.3e-06    0.0021   17.1   0.0    40   111    82   153    71   164 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/143154at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/143154at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/143154at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:51:37 2023
# [ok]
