#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00017071:148-4125 -           1326 8495at6656           -            975  8.1e-290  962.8   0.0   1   2  1.4e-102   1.7e-99  332.9   0.0    13   307    78   423    67   447 0.83 -
TCONS_00017071:148-4125 -           1326 8495at6656           -            975  8.1e-290  962.8   0.0   2   2    7e-191  8.5e-188  625.1   0.0   374   975   620  1326   591  1326 0.90 -
TCONS_00002395:392-3901 -           1170 8495at6656           -            975   0.00024   17.9   3.4   1   3      0.38   4.5e+02   -2.9   0.1    92   126   126   161   125   178 0.73 -
TCONS_00002395:392-3901 -           1170 8495at6656           -            975   0.00024   17.9   3.4   2   3    0.0013       1.6    5.3   0.8   699   732   650   683   634   723 0.76 -
TCONS_00002395:392-3901 -           1170 8495at6656           -            975   0.00024   17.9   3.4   3   3   3.8e-07   0.00046   17.0   0.6   649   808   657   814   654   837 0.83 -
TCONS_00005629:320-3829 -           1170 8495at6656           -            975   0.00024   17.9   3.4   1   3      0.38   4.5e+02   -2.9   0.1    92   126   126   161   125   178 0.73 -
TCONS_00005629:320-3829 -           1170 8495at6656           -            975   0.00024   17.9   3.4   2   3    0.0013       1.6    5.3   0.8   699   732   650   683   634   723 0.76 -
TCONS_00005629:320-3829 -           1170 8495at6656           -            975   0.00024   17.9   3.4   3   3   3.8e-07   0.00046   17.0   0.6   649   808   657   814   654   837 0.83 -
TCONS_00031384:165-1022 -            286 8495at6656           -            975    0.0051   13.5   0.0   1   2    0.0048       5.8    3.4   0.0    13    58    22    70    16    83 0.80 -
TCONS_00031384:165-1022 -            286 8495at6656           -            975    0.0051   13.5   0.0   2   2    0.0002      0.24    8.0   0.0   109   220   175   283   167   285 0.84 -
TCONS_00059174:157-1179 -            341 8495at6656           -            975    0.0091   12.7   0.5   1   1   9.7e-06     0.012   12.3   0.5   191   285    59   154    19   172 0.80 -
TCONS_00015793:68-1594  -            509 8495at6656           -            975    0.0091   12.7   0.1   1   2     2e-05     0.024   11.3   0.0   705   776    28    99     9   112 0.89 -
TCONS_00015793:68-1594  -            509 8495at6656           -            975    0.0091   12.7   0.1   2   2      0.48   5.8e+02   -3.2   0.0    31    57   262   288   259   294 0.83 -
TCONS_00017009:189-1073 -            295 8495at6656           -            975      0.14    8.8   0.1   1   1   0.00017       0.2    8.2   0.1   132   224    71   161    62   179 0.77 -
TCONS_00031506:322-1971 -            550 8495at6656           -            975      0.23    8.0   2.1   1   1   0.00027      0.32    7.6   2.1   766   875   138   249   108   253 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/8495at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/8495at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/8495at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:55:28 2023
# [ok]
