#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00017107:70-2196  -            709 40213at6656          -            440  6.1e-184  610.9  22.8   1   5   9.1e-69   4.4e-65  219.2   5.2    15   137    73   195    42   196 0.93 -
TCONS_00017107:70-2196  -            709 40213at6656          -            440  6.1e-184  610.9  22.8   2   5   2.5e-28   1.2e-24   86.0   1.1   129   182   210   263   206   270 0.96 -
TCONS_00017107:70-2196  -            709 40213at6656          -            440  6.1e-184  610.9  22.8   3   5   7.8e-53   3.8e-49  166.7   0.1   182   292   306   419   303   433 0.93 -
TCONS_00017107:70-2196  -            709 40213at6656          -            440  6.1e-184  610.9  22.8   4   5   1.5e-33   7.1e-30  103.2   0.0   285   389   444   562   440   600 0.85 -
TCONS_00017107:70-2196  -            709 40213at6656          -            440  6.1e-184  610.9  22.8   5   5   1.9e-15   9.2e-12   43.5   0.1   381   439   628   693   606   694 0.85 -
TCONS_00029020:109-2235 -            709 40213at6656          -            440  6.1e-184  610.9  22.8   1   5   9.1e-69   4.4e-65  219.2   5.2    15   137    73   195    42   196 0.93 -
TCONS_00029020:109-2235 -            709 40213at6656          -            440  6.1e-184  610.9  22.8   2   5   2.5e-28   1.2e-24   86.0   1.1   129   182   210   263   206   270 0.96 -
TCONS_00029020:109-2235 -            709 40213at6656          -            440  6.1e-184  610.9  22.8   3   5   7.8e-53   3.8e-49  166.7   0.1   182   292   306   419   303   433 0.93 -
TCONS_00029020:109-2235 -            709 40213at6656          -            440  6.1e-184  610.9  22.8   4   5   1.5e-33   7.1e-30  103.2   0.0   285   389   444   562   440   600 0.85 -
TCONS_00029020:109-2235 -            709 40213at6656          -            440  6.1e-184  610.9  22.8   5   5   1.9e-15   9.2e-12   43.5   0.1   381   439   628   693   606   694 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/40213at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/40213at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/40213at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:53:03 2023
# [ok]
