#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00039415:167-2479 -            771 40065at6656          -            605  1.7e-284  943.9   7.4   1   2   1.9e-75   2.6e-72  243.1   2.4    12   192    82   274    53   280 0.85 -
TCONS_00039415:167-2479 -            771 40065at6656          -            605  1.7e-284  943.9   7.4   2   2  7.6e-215    1e-211  703.6   0.2   179   598   286   743   276   748 0.94 -
TCONS_00047349:248-2560 -            771 40065at6656          -            605  1.7e-284  943.9   7.4   1   2   1.9e-75   2.6e-72  243.1   2.4    12   192    82   274    53   280 0.85 -
TCONS_00047349:248-2560 -            771 40065at6656          -            605  1.7e-284  943.9   7.4   2   2  7.6e-215    1e-211  703.6   0.2   179   598   286   743   276   748 0.94 -
TCONS_00001058:336-1169 -            278 40065at6656          -            605   3.9e-57  193.0   0.2   1   1   3.2e-60   4.4e-57  192.9   0.2   249   478     3   251     1   278 0.84 -
TCONS_00001057:191-1051 -            287 40065at6656          -            605   2.6e-52  177.1   0.1   1   1   2.2e-55   3.1e-52  176.9   0.1   249   511     1   287     1   287 0.82 -
TCONS_00001095:128-1054 -            309 40065at6656          -            605   2.8e-47  160.5   3.9   1   2   0.00051      0.71    7.2   3.9   249   267     1    19     1    29 0.88 -
TCONS_00001095:128-1054 -            309 40065at6656          -            605   2.8e-47  160.5   3.9   2   2   1.1e-47   1.6e-44  151.4   0.0   281   511    69   309    36   309 0.87 -
TCONS_00036220:353-1042 -            230 40065at6656          -            605     2e-34  118.0   0.7   1   1   1.8e-37   2.4e-34  117.7   0.7     5   173    31   200    28   219 0.84 -
TCONS_00019830:300-836  -            179 40065at6656          -            605   3.2e-21   74.4   0.1   1   1   2.9e-24   3.9e-21   74.1   0.1    29   152    47   174    27   178 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/40065at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/40065at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/40065at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:53:03 2023
# [ok]
