#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00058419:264-3664 -            945 51364at6656          -            507  7.3e-196  650.8  49.6   1   3   1.4e-13   1.9e-10   39.1   1.0     1    43    87   136    87   140 0.94 -
TCONS_00058419:264-3664 -            945 51364at6656          -            507  7.3e-196  650.8  49.6   2   3     5e-63   6.9e-60  202.2   0.7    42   158   178   294   173   306 0.95 -
TCONS_00058419:264-3664 -            945 51364at6656          -            507  7.3e-196  650.8  49.6   3   3  1.2e-127  1.7e-124  415.4  34.2   149   507   439   870   435   870 0.88 -
TCONS_00058420:98-2932  -            945 51364at6656          -            507  7.3e-196  650.8  49.6   1   3   1.4e-13   1.9e-10   39.1   1.0     1    43    87   136    87   140 0.94 -
TCONS_00058420:98-2932  -            945 51364at6656          -            507  7.3e-196  650.8  49.6   2   3     5e-63   6.9e-60  202.2   0.7    42   158   178   294   173   306 0.95 -
TCONS_00058420:98-2932  -            945 51364at6656          -            507  7.3e-196  650.8  49.6   3   3  1.2e-127  1.7e-124  415.4  34.2   149   507   439   870   435   870 0.88 -
TCONS_00003490:702-8012 -           2437 51364at6656          -            507     0.013   13.3   2.5   1   2     0.031        42    1.7   0.1   386   481  1980  2074  1954  2081 0.64 -
TCONS_00003490:702-8012 -           2437 51364at6656          -            507     0.013   13.3   2.5   2   2   6.8e-05     0.094   10.5   0.3   241   310  2215  2289  2209  2320 0.81 -
TCONS_00003491:774-8084 -           2437 51364at6656          -            507     0.013   13.3   2.5   1   2     0.031        42    1.7   0.1   386   481  1980  2074  1954  2081 0.64 -
TCONS_00003491:774-8084 -           2437 51364at6656          -            507     0.013   13.3   2.5   2   2   6.8e-05     0.094   10.5   0.3   241   310  2215  2289  2209  2320 0.81 -
TCONS_00011534:713-8236 -           2508 51364at6656          -            507     0.014   13.2   2.5   1   2     0.032        44    1.7   0.1   386   481  2051  2145  2025  2152 0.64 -
TCONS_00011534:713-8236 -           2508 51364at6656          -            507     0.014   13.2   2.5   2   2   7.1e-05     0.097   10.4   0.3   241   310  2286  2360  2280  2391 0.81 -
TCONS_00012913:774-8297 -           2508 51364at6656          -            507     0.014   13.2   2.5   1   2     0.032        44    1.7   0.1   386   481  2051  2145  2025  2152 0.64 -
TCONS_00012913:774-8297 -           2508 51364at6656          -            507     0.014   13.2   2.5   2   2   7.1e-05     0.097   10.4   0.3   241   310  2286  2360  2280  2391 0.81 -
TCONS_00008998:787-8399 -           2508 51364at6656          -            507     0.014   13.2   2.5   1   2     0.032        44    1.7   0.1   386   481  2051  2145  2025  2152 0.64 -
TCONS_00008998:787-8399 -           2508 51364at6656          -            507     0.014   13.2   2.5   2   2   7.1e-05     0.097   10.4   0.3   241   310  2286  2360  2280  2391 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/51364at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/51364at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/51364at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:53:50 2023
# [ok]
