#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00003803:124-2820 -            899 29744at6656          -            605  2.2e-255  847.9  35.2   1   3  4.7e-176  1.1e-172  574.8  17.1     2   404    21   483    20   497 0.88 -
TCONS_00003803:124-2820 -            899 29744at6656          -            605  2.2e-255  847.9  35.2   2   3   3.8e-58   9.2e-55  185.3   2.3   398   534   528   676   506   679 0.89 -
TCONS_00003803:124-2820 -            899 29744at6656          -            605  2.2e-255  847.9  35.2   3   3     1e-31   2.4e-28   98.1   1.0   533   605   711   798   708   798 0.88 -
TCONS_00012949:121-2883 -            899 29744at6656          -            605  2.2e-255  847.9  35.2   1   3  4.7e-176  1.1e-172  574.8  17.1     2   404    21   483    20   497 0.88 -
TCONS_00012949:121-2883 -            899 29744at6656          -            605  2.2e-255  847.9  35.2   2   3   3.8e-58   9.2e-55  185.3   2.3   398   534   528   676   506   679 0.89 -
TCONS_00012949:121-2883 -            899 29744at6656          -            605  2.2e-255  847.9  35.2   3   3     1e-31   2.4e-28   98.1   1.0   533   605   711   798   708   798 0.88 -
TCONS_00012522:98-2877  -            899 29744at6656          -            605  3.1e-255  847.4  35.1   1   3  6.7e-176  1.6e-172  574.2  17.0     2   404    21   483    20   497 0.88 -
TCONS_00012522:98-2877  -            899 29744at6656          -            605  3.1e-255  847.4  35.1   2   3   3.8e-58   9.2e-55  185.3   2.3   398   534   528   676   506   679 0.89 -
TCONS_00012522:98-2877  -            899 29744at6656          -            605  3.1e-255  847.4  35.1   3   3     1e-31   2.4e-28   98.1   1.0   533   605   711   798   708   798 0.88 -
TCONS_00008220:22-2015  -            643 29744at6656          -            605  2.6e-165  550.4  19.9   1   3   1.6e-85   3.9e-82  275.7   2.2   214   405     6   228     2   243 0.89 -
TCONS_00008220:22-2015  -            643 29744at6656          -            605  2.6e-165  550.4  19.9   2   3   2.1e-58   5.1e-55  186.2   2.4   389   534   263   420   242   423 0.89 -
TCONS_00008220:22-2015  -            643 29744at6656          -            605  2.6e-165  550.4  19.9   3   3   6.3e-32   1.5e-28   98.7   1.0   533   605   455   542   452   542 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/29744at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/29744at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/29744at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:52:34 2023
# [ok]
