#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00003603:176-1393 -            406 123409at6656         -            182   8.9e-89  295.2   4.6   1   1   7.6e-92   1.2e-88  294.8   4.6     1   182   206   398   206   398 0.95 -
TCONS_00014045:330-926  -            199 123409at6656         -            182   1.3e-17   63.3   3.5   1   1   3.4e-20   5.5e-17   61.3   3.5     9   180     4   199     1   199 0.74 -
TCONS_00001612:135-689  -            185 123409at6656         -            182   5.5e-16   58.0   0.0   1   1   4.3e-19   6.9e-16   57.7   0.0    11   182     2   182     1   182 0.87 -
TCONS_00059430:302-886  -            195 123409at6656         -            182   4.9e-14   51.7   0.0   1   1   4.3e-17   6.8e-14   51.2   0.0    18   181    23   193     9   194 0.82 -
TCONS_00015042:124-774  -            217 123409at6656         -            182   0.00087   18.3   2.6   1   2      0.76   1.2e+03   -1.8   0.0    14    42    25    53    21    71 0.67 -
TCONS_00015042:124-774  -            217 123409at6656         -            182   0.00087   18.3   2.6   2   2   1.1e-06    0.0018   17.3   2.3   110   178   143   207    89   214 0.78 -
TCONS_00041089:337-1695 -            453 123409at6656         -            182      0.32    9.9   4.2   1   2    0.0012       1.9    7.4   0.2    57   158   157   258   140   280 0.86 -
TCONS_00041089:337-1695 -            453 123409at6656         -            182      0.32    9.9   4.2   2   2     0.017        28    3.6   0.7    97   144   354   401   342   447 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/123409at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/123409at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/123409at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:50:52 2023
# [ok]
