#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00018965:369-1751 -            461 99998at6656          -            216   2.4e-61  205.9  10.9   1   3   1.7e-25   3.3e-22   78.0   0.0     2    70     9    78     8    84 0.94 -
TCONS_00018965:369-1751 -            461 99998at6656          -            216   2.4e-61  205.9  10.9   2   3   2.4e-41   4.5e-38  129.8   5.1    72   183   129   262   123   272 0.83 -
TCONS_00018965:369-1751 -            461 99998at6656          -            216   2.4e-61  205.9  10.9   3   3      0.18   3.4e+02   -0.5   0.0   190   207   366   383   323   387 0.64 -
TCONS_00025325:333-1715 -            461 99998at6656          -            216   2.4e-61  205.9  10.9   1   3   1.7e-25   3.3e-22   78.0   0.0     2    70     9    78     8    84 0.94 -
TCONS_00025325:333-1715 -            461 99998at6656          -            216   2.4e-61  205.9  10.9   2   3   2.4e-41   4.5e-38  129.8   5.1    72   183   129   262   123   272 0.83 -
TCONS_00025325:333-1715 -            461 99998at6656          -            216   2.4e-61  205.9  10.9   3   3      0.18   3.4e+02   -0.5   0.0   190   207   366   383   323   387 0.64 -
TCONS_00044057:72-1577  -            502 99998at6656          -            216   1.2e-17   63.0   5.6   1   3   5.8e-14   1.1e-10   40.3   2.1    67   155    45   151    34   156 0.78 -
TCONS_00044057:72-1577  -            502 99998at6656          -            216   1.2e-17   63.0   5.6   2   3   4.4e-07   0.00085   17.8   0.2   116   157   145   188   145   192 0.87 -
TCONS_00044057:72-1577  -            502 99998at6656          -            216   1.2e-17   63.0   5.6   3   3   0.00067       1.3    7.4   0.0   125   158   203   236   197   243 0.87 -
TCONS_00032706:131-1165 -            345 99998at6656          -            216   1.4e-13   49.8   9.7   1   3   1.8e-06    0.0035   15.8   0.1   112   160    72   121    66   124 0.85 -
TCONS_00032706:131-1165 -            345 99998at6656          -            216   1.4e-13   49.8   9.7   2   3   5.9e-11   1.1e-07   30.5   2.7    96   157   124   187   122   189 0.83 -
TCONS_00032706:131-1165 -            345 99998at6656          -            216   1.4e-13   49.8   9.7   3   3    0.0073        14    4.0   0.1   126   155   190   219   185   222 0.89 -
TCONS_00030248:153-1169 -            339 99998at6656          -            216   2.4e-12   45.7  14.8   1   4   9.3e-07    0.0018   16.7   0.1   111   160    49    99    39   104 0.82 -
TCONS_00030248:153-1169 -            339 99998at6656          -            216   2.4e-12   45.7  14.8   2   4   6.4e-11   1.2e-07   30.3   2.9    96   157   102   165   100   167 0.83 -
TCONS_00030248:153-1169 -            339 99998at6656          -            216   2.4e-12   45.7  14.8   3   4    0.0073        14    4.0   0.1   126   155   168   197   164   202 0.89 -
TCONS_00030248:153-1169 -            339 99998at6656          -            216   2.4e-12   45.7  14.8   4   4       1.8   3.4e+03   -3.8   0.1   175   204   292   321   288   328 0.57 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/99998at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/99998at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/99998at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:56:18 2023
# [ok]
