#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00019705:244-921  -            226 143489at6656         -            118     9e-37  125.0  14.0   1   2   1.2e-14   3.8e-11   42.4   3.2     5    65    63   138    60   141 0.74 -
TCONS_00019705:244-921  -            226 143489at6656         -            118     9e-37  125.0  14.0   2   2   6.1e-28   1.9e-24   85.2   4.2    50   118   139   217   133   217 0.85 -
TCONS_00015792:586-1383 -            266 143489at6656         -            118     1e-35  121.6  19.8   1   3     0.042   1.3e+02    1.9   0.3    19    59    16    52     8    58 0.67 -
TCONS_00015792:586-1383 -            266 143489at6656         -            118     1e-35  121.6  19.8   2   3     2e-14   6.6e-11   41.6   3.6     5    65   103   178   100   181 0.74 -
TCONS_00015792:586-1383 -            266 143489at6656         -            118     1e-35  121.6  19.8   3   3   5.9e-28   1.9e-24   85.3   3.6    50   118   179   257   173   257 0.85 -
TCONS_00028341:198-878  -            227 143489at6656         -            118     4e-35  119.7  19.3   1   3       2.2   7.1e+03   -3.7   0.2     1     7     2     8     2    10 0.82 -
TCONS_00028341:198-878  -            227 143489at6656         -            118     4e-35  119.7  19.3   2   3   1.2e-14   3.8e-11   42.3   3.2     5    65    64   139    61   142 0.74 -
TCONS_00028341:198-878  -            227 143489at6656         -            118     4e-35  119.7  19.3   3   3   6.1e-28     2e-24   85.2   4.2    50   118   140   218   134   218 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/143489at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/143489at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/143489at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:51:37 2023
# [ok]
