#                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TCONS_00016710:139-831 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   1   2   2.4e-37   3.8e-34  117.1   0.0     1    91     1   103     1   121 0.88 -
TCONS_00016710:139-831 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   2   2   2.8e-31   4.6e-28   97.4   0.2    88   166   120   225   113   226 0.82 -
TCONS_00016711:124-816 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   1   2   2.4e-37   3.8e-34  117.1   0.0     1    91     1   103     1   121 0.88 -
TCONS_00016711:124-816 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   2   2   2.8e-31   4.6e-28   97.4   0.2    88   166   120   225   113   226 0.82 -
TCONS_00022446:117-809 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   1   2   2.4e-37   3.8e-34  117.1   0.0     1    91     1   103     1   121 0.88 -
TCONS_00022446:117-809 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   2   2   2.8e-31   4.6e-28   97.4   0.2    88   166   120   225   113   226 0.82 -
TCONS_00022447:151-843 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   1   2   2.4e-37   3.8e-34  117.1   0.0     1    91     1   103     1   121 0.88 -
TCONS_00022447:151-843 -            231 120047at6656         -            167   1.5e-65  219.3   0.9   2   2   2.8e-31   4.6e-28   97.4   0.2    88   166   120   225   113   226 0.82 -
TCONS_00029440:89-781  -            231 120047at6656         -            167   1.5e-65  219.3   0.9   1   2   2.4e-37   3.8e-34  117.1   0.0     1    91     1   103     1   121 0.88 -
TCONS_00029440:89-781  -            231 120047at6656         -            167   1.5e-65  219.3   0.9   2   2   2.8e-31   4.6e-28   97.4   0.2    88   166   120   225   113   226 0.82 -
TCONS_00029441:91-783  -            231 120047at6656         -            167   1.5e-65  219.3   0.9   1   2   2.4e-37   3.8e-34  117.1   0.0     1    91     1   103     1   121 0.88 -
TCONS_00029441:91-783  -            231 120047at6656         -            167   1.5e-65  219.3   0.9   2   2   2.8e-31   4.6e-28   97.4   0.2    88   166   120   225   113   226 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/120047at6656.hmm
# Target file:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas
# Option settings: hmmsearch --domtblout /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/hmmer_output/initial_run_results/120047at6656.out --cpu 1 /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/busco_downloads/lineages/arthropoda_odb10/hmms/120047at6656.hmm /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco/refguided_Agamhemo_BUSCO/run_arthropoda_odb10/metaeuk_output/initial_results/all_transcripts.comprehensive.v6.gffread.fa.modified.fas 
# Current dir:     /hpcdata/bcbb/homc/Barillaslab/Agam_hemo_transcriptomes/scripts/busco
# Date:            Thu Feb  9 16:50:46 2023
# [ok]
